transaction_id,customer_id,transaction_date,amount_gbp,country,channel,payment_method,account_age_days,num_items,is_fraud,fraud_risk_score,risk_band
TXN107831,3508,2025-06-14 18:06:00,50.46,Nigeria,mobile_app,paypal,1575,7,0,9.137330725062968e-06,Low
TXN118722,4061,2025-06-14 18:34:00,20.45,UK,web,debit_card,921,5,0,9.137330725062968e-06,Low
TXN119049,5771,2025-06-14 19:11:00,3.45,US,mobile_app,bank_transfer,805,5,0,9.137330725062968e-06,Low
TXN109923,4725,2025-06-14 19:19:00,55.42,Nigeria,web,bank_transfer,538,5,0,9.137330725062968e-06,Low
TXN112993,1808,2025-06-14 19:31:00,31.9,Nigeria,web,credit_card,1605,4,0,9.137330725062968e-06,Low
TXN109757,2987,2025-06-14 20:34:00,64.23,India,web,credit_card,134,4,0,9.137330725062968e-06,Low
TXN119113,4576,2025-06-14 20:51:00,30.5,US,mobile_app,paypal,986,3,0,9.137330725062968e-06,Low
TXN111664,3866,2025-06-14 22:10:00,38.77,Nigeria,mobile_app,credit_card,509,3,0,9.137330725062968e-06,Low
TXN119332,2512,2025-06-14 22:32:00,18.15,Brazil,web,credit_card,1529,7,0,9.137330725062968e-06,Low
TXN108216,2556,2025-06-14 22:49:00,83.48,Brazil,web,bank_transfer,1500,2,0,9.137330725062968e-06,Low
TXN110267,1604,2025-06-15 00:27:00,55.82,UK,mobile_app,paypal,366,6,0,9.137330725062968e-06,Low
TXN115402,2050,2025-06-15 00:32:00,22.68,UK,web,credit_card,271,4,0,9.137330725062968e-06,Low
TXN109515,1068,2025-06-15 00:42:00,45.23,Nigeria,mobile_app,debit_card,118,4,0,9.137330725062968e-06,Low
TXN104199,5386,2025-06-15 00:47:00,46.37,US,mobile_app,credit_card,71,4,0,9.137330725062968e-06,Low
TXN103202,5893,2025-06-15 00:55:00,103.01,Germany,web,gift_card,1906,1,0,9.137330725062968e-06,Low
TXN102863,3839,2025-06-15 04:28:00,2884.99,UK,mobile_app,gift_card,1818,5,1,0.9996109866835092,High
TXN101934,2464,2025-06-15 04:35:00,7.0,UK,mobile_app,credit_card,78,7,0,9.137330725062968e-06,Low
TXN109456,5228,2025-06-15 05:16:00,39.94,Germany,in_store,bank_transfer,1870,4,0,9.137330725062968e-06,Low
TXN103001,1737,2025-06-15 05:49:00,48.89,UK,in_store,credit_card,1672,3,0,9.137330725062968e-06,Low
TXN113762,1943,2025-06-15 05:53:00,50.5,Brazil,web,credit_card,1033,2,0,9.137330725062968e-06,Low
TXN113159,3593,2025-06-15 05:53:00,13.59,UK,web,credit_card,670,5,0,9.137330725062968e-06,Low
TXN108062,2981,2025-06-15 05:56:00,50.43,UK,in_store,credit_card,1544,6,0,9.137330725062968e-06,Low
TXN102368,4851,2025-06-15 05:58:00,71.62,France,mobile_app,credit_card,1462,3,0,9.137330725062968e-06,Low
TXN108357,1536,2025-06-15 06:17:00,99.23,Germany,web,debit_card,579,1,0,9.137330725062968e-06,Low
TXN112033,1995,2025-06-15 07:32:00,2.12,US,mobile_app,paypal,1112,2,0,9.137330725062968e-06,Low
TXN116727,4768,2025-06-15 07:57:00,51.83,US,web,credit_card,661,5,0,9.137330725062968e-06,Low
TXN111376,5046,2025-06-15 08:02:00,47.42,Nigeria,mobile_app,gift_card,1581,4,0,9.137330725062968e-06,Low
TXN113937,1390,2025-06-15 08:43:00,40.05,UK,mobile_app,gift_card,1518,2,0,9.137330725062968e-06,Low
TXN104044,5082,2025-06-15 08:57:00,14.0,Germany,web,credit_card,1580,3,0,9.137330725062968e-06,Low
TXN105239,5280,2025-06-15 10:47:00,82.72,UK,web,gift_card,1846,1,0,9.137330725062968e-06,Low
TXN112538,2898,2025-06-15 10:49:00,54.9,UK,in_store,paypal,81,3,0,9.137330725062968e-06,Low
TXN117022,3990,2025-06-15 11:29:00,49.04,US,in_store,gift_card,122,3,0,9.137330725062968e-06,Low
TXN106522,3865,2025-06-15 11:35:00,61.16,UK,web,debit_card,1297,5,0,9.137330725062968e-06,Low
TXN100894,4514,2025-06-15 12:10:00,151.9,US,web,debit_card,858,7,0,9.137330725062968e-06,Low
TXN113521,4552,2025-06-15 12:42:00,29.09,Brazil,web,credit_card,1342,7,0,9.137330725062968e-06,Low
TXN107723,1319,2025-06-15 12:53:00,53.52,UK,web,credit_card,1749,6,0,9.137330725062968e-06,Low
TXN115981,5078,2025-06-15 14:04:00,31.47,US,in_store,credit_card,890,5,0,9.137330725062968e-06,Low
TXN100849,5630,2025-06-15 14:22:00,230.73,India,web,debit_card,210,6,0,0.0072373785982497345,Low
TXN112345,3945,2025-06-15 14:43:00,49.89,France,in_store,paypal,497,6,0,9.137330725062968e-06,Low
TXN108655,4806,2025-06-15 15:11:00,63.44,UK,in_store,bank_transfer,1901,1,0,9.137330725062968e-06,Low
TXN101104,5078,2025-06-15 16:10:00,60.25,UK,mobile_app,debit_card,233,5,0,9.137330725062968e-06,Low
TXN101385,1338,2025-06-15 16:21:00,17.63,UK,web,debit_card,1069,6,0,9.137330725062968e-06,Low
TXN110675,1080,2025-06-15 16:45:00,17.99,US,mobile_app,credit_card,783,1,0,9.137330725062968e-06,Low
TXN110547,2654,2025-06-15 16:48:00,63.22,Romania,in_store,bank_transfer,967,3,0,9.137330725062968e-06,Low
TXN117332,2955,2025-06-15 17:17:00,39.5,UK,web,bank_transfer,919,1,0,9.137330725062968e-06,Low
TXN104573,2522,2025-06-15 18:13:00,83.49,US,mobile_app,paypal,1235,1,0,9.137330725062968e-06,Low
TXN119092,4982,2025-06-15 18:50:00,150.95,US,web,debit_card,420,2,0,9.137330725062968e-06,Low
TXN105508,1547,2025-06-15 18:53:00,47.53,US,web,bank_transfer,1713,4,0,9.137330725062968e-06,Low
TXN111601,2006,2025-06-15 19:22:00,69.02,UK,web,paypal,717,2,0,9.137330725062968e-06,Low
TXN106924,2209,2025-06-15 19:40:00,14.43,Brazil,web,bank_transfer,588,4,0,9.137330725062968e-06,Low
TXN104439,5229,2025-06-15 20:17:00,16.44,UK,web,debit_card,364,5,0,9.137330725062968e-06,Low
TXN109391,5638,2025-06-15 20:27:00,77.65,US,mobile_app,credit_card,698,6,0,9.137330725062968e-06,Low
TXN117440,2663,2025-06-15 21:19:00,37.86,Romania,mobile_app,credit_card,1561,4,0,9.137330725062968e-06,Low
TXN104182,3276,2025-06-15 21:47:00,18.22,UK,mobile_app,paypal,1749,6,0,9.137330725062968e-06,Low
TXN117670,4112,2025-06-15 21:55:00,14.88,UK,web,credit_card,1080,4,0,9.137330725062968e-06,Low
TXN119775,3134,2025-06-15 22:41:00,14.3,UK,web,gift_card,1202,4,0,9.137330725062968e-06,Low
TXN109512,2982,2025-06-15 23:09:00,33.04,UK,web,credit_card,758,7,0,9.137330725062968e-06,Low
TXN111485,4995,2025-06-15 23:30:00,67.59,India,mobile_app,bank_transfer,1135,3,0,9.137330725062968e-06,Low
TXN105774,1700,2025-06-15 23:32:00,19.83,India,web,credit_card,1161,1,0,9.137330725062968e-06,Low
TXN106092,4123,2025-06-15 23:37:00,17.35,UK,mobile_app,debit_card,1929,1,0,9.137330725062968e-06,Low
TXN100236,3980,2025-06-16 01:55:00,34.11,Germany,web,paypal,7,4,0,5.368827222411843e-05,Low
TXN105853,4286,2025-06-16 02:06:00,54.92,Nigeria,in_store,debit_card,589,5,0,9.137330725062968e-06,Low
TXN109466,3128,2025-06-16 02:19:00,93.79,US,mobile_app,debit_card,110,7,0,9.137330725062968e-06,Low
TXN111301,4760,2025-06-16 02:27:00,147.34,India,web,paypal,1753,2,0,9.137330725062968e-06,Low
TXN107091,2434,2025-06-16 03:23:00,2.48,Germany,web,debit_card,298,3,0,9.137330725062968e-06,Low
TXN110545,1617,2025-06-16 04:07:00,27.91,US,mobile_app,credit_card,1952,3,0,9.137330725062968e-06,Low
TXN115984,1078,2025-06-16 04:54:00,2658.05,Nigeria,web,debit_card,8,1,1,0.9997615797451403,High
TXN100627,1597,2025-06-16 04:54:00,61.57,France,mobile_app,paypal,1406,1,0,9.137330725062968e-06,Low
TXN119329,1304,2025-06-16 06:07:00,17.57,UK,mobile_app,paypal,799,3,0,9.137330725062968e-06,Low
TXN102881,1089,2025-06-16 06:13:00,39.2,France,mobile_app,debit_card,1938,7,0,9.137330725062968e-06,Low
TXN118950,4298,2025-06-16 06:44:00,92.26,Germany,mobile_app,paypal,387,4,0,9.137330725062968e-06,Low
TXN110455,4546,2025-06-16 06:59:00,34.56,UK,web,gift_card,785,2,0,9.137330725062968e-06,Low
TXN101042,2286,2025-06-16 07:23:00,49.76,India,mobile_app,credit_card,1530,1,0,9.137330725062968e-06,Low
TXN101685,2973,2025-06-16 07:44:00,44.41,UK,web,credit_card,795,7,0,9.137330725062968e-06,Low
TXN109789,1747,2025-06-16 07:51:00,11.12,UK,mobile_app,credit_card,1201,7,0,9.137330725062968e-06,Low
TXN104513,1597,2025-06-16 08:05:00,20.35,UK,mobile_app,paypal,1573,2,0,9.137330725062968e-06,Low
TXN116077,2478,2025-06-16 08:58:00,31.27,UK,web,credit_card,384,2,0,9.137330725062968e-06,Low
TXN109883,5724,2025-06-16 09:08:00,21.07,UK,web,gift_card,1703,1,0,9.137330725062968e-06,Low
TXN115409,1517,2025-06-16 09:15:00,17.67,US,in_store,paypal,1033,3,0,9.137330725062968e-06,Low
TXN111172,1159,2025-06-16 09:28:00,77.14,US,mobile_app,paypal,1257,2,0,9.137330725062968e-06,Low
TXN110140,1766,2025-06-16 09:33:00,69.19,UK,mobile_app,bank_transfer,1882,4,0,9.137330725062968e-06,Low
TXN105997,2160,2025-06-16 10:27:00,27.66,US,web,credit_card,340,2,0,9.137330725062968e-06,Low
TXN109054,4870,2025-06-16 10:39:00,38.22,Germany,mobile_app,debit_card,1897,4,0,9.137330725062968e-06,Low
TXN114586,3995,2025-06-16 10:59:00,8.3,India,web,gift_card,1322,5,0,9.137330725062968e-06,Low
TXN106239,2210,2025-06-16 11:02:00,38.84,UK,web,debit_card,258,4,0,9.137330725062968e-06,Low
TXN102233,2254,2025-06-16 11:31:00,51.77,UK,mobile_app,bank_transfer,191,2,0,9.137330725062968e-06,Low
TXN103217,5821,2025-06-16 11:57:00,44.82,UK,in_store,gift_card,1718,6,0,9.137330725062968e-06,Low
TXN105694,1885,2025-06-16 12:24:00,1522.25,US,web,credit_card,698,5,1,0.9996109885002794,High
TXN102645,2825,2025-06-16 12:40:00,37.11,UK,web,credit_card,488,6,0,9.137330725062968e-06,Low
TXN118852,5357,2025-06-16 12:54:00,53.84,UK,web,credit_card,51,7,0,9.137330725062968e-06,Low
TXN104671,2797,2025-06-16 13:06:00,55.89,France,mobile_app,debit_card,972,2,0,9.137330725062968e-06,Low
TXN101414,4838,2025-06-16 13:15:00,28.56,US,mobile_app,debit_card,1932,1,0,9.137330725062968e-06,Low
TXN112116,2794,2025-06-16 13:17:00,30.85,UK,web,paypal,1292,3,0,9.137330725062968e-06,Low
TXN107652,3500,2025-06-16 13:37:00,93.4,US,mobile_app,credit_card,813,6,0,9.137330725062968e-06,Low
TXN117173,1155,2025-06-16 14:02:00,56.37,UK,web,debit_card,715,6,0,9.137330725062968e-06,Low
TXN104138,3119,2025-06-16 14:44:00,29.97,Germany,web,paypal,1368,3,0,9.137330725062968e-06,Low
TXN109561,2307,2025-06-16 14:59:00,4.7,UK,web,bank_transfer,172,5,0,9.137330725062968e-06,Low
TXN114113,4974,2025-06-16 16:08:00,80.01,US,web,paypal,890,5,0,9.137330725062968e-06,Low
TXN119119,3951,2025-06-16 16:08:00,38.22,UK,web,credit_card,1375,3,0,9.137330725062968e-06,Low
TXN114320,3207,2025-06-16 16:09:00,52.22,UK,mobile_app,debit_card,1728,6,0,9.137330725062968e-06,Low
TXN113809,3630,2025-06-16 16:28:00,32.44,Nigeria,mobile_app,paypal,420,7,0,9.137330725062968e-06,Low
TXN106222,1069,2025-06-16 16:41:00,89.55,US,web,debit_card,1655,1,0,9.137330725062968e-06,Low
TXN114589,3442,2025-06-16 16:56:00,45.94,UK,web,debit_card,55,5,0,9.137330725062968e-06,Low
TXN102769,1302,2025-06-16 17:26:00,26.59,US,web,credit_card,202,4,0,9.137330725062968e-06,Low
TXN103920,5379,2025-06-16 17:32:00,35.14,France,web,credit_card,184,1,0,9.137330725062968e-06,Low
TXN110555,1328,2025-06-16 17:59:00,51.85,UK,in_store,credit_card,1610,7,0,9.137330725062968e-06,Low
TXN107728,3805,2025-06-16 18:30:00,78.24,India,mobile_app,credit_card,1102,1,0,9.137330725062968e-06,Low
TXN106596,3523,2025-06-16 18:42:00,86.8,Germany,web,credit_card,111,6,0,9.137330725062968e-06,Low
TXN107218,5133,2025-06-16 18:46:00,5.0,UK,web,credit_card,401,5,0,9.137330725062968e-06,Low
TXN100429,5528,2025-06-16 18:54:00,33.57,France,mobile_app,debit_card,265,2,0,9.137330725062968e-06,Low
TXN113429,5094,2025-06-16 19:36:00,49.57,UK,web,paypal,1305,6,0,9.137330725062968e-06,Low
TXN103674,5462,2025-06-16 20:12:00,105.08,UK,mobile_app,debit_card,1674,4,0,9.137330725062968e-06,Low
TXN105250,3320,2025-06-16 20:21:00,75.23,France,web,bank_transfer,1155,1,0,9.137330725062968e-06,Low
TXN117270,2366,2025-06-16 21:28:00,67.32,Brazil,in_store,credit_card,764,2,0,9.137330725062968e-06,Low
TXN103237,2833,2025-06-16 22:17:00,35.7,UK,mobile_app,debit_card,992,7,0,9.137330725062968e-06,Low
TXN117617,5742,2025-06-16 22:24:00,88.36,US,web,paypal,1619,2,0,9.137330725062968e-06,Low
TXN107248,4332,2025-06-16 23:20:00,77.19,US,web,gift_card,1731,5,0,9.137330725062968e-06,Low
TXN106687,3160,2025-06-17 00:46:00,45.79,UK,mobile_app,credit_card,625,3,0,9.137330725062968e-06,Low
TXN111224,4816,2025-06-17 00:53:00,101.3,UK,in_store,gift_card,135,5,0,9.137330725062968e-06,Low
TXN100938,4342,2025-06-17 00:58:00,91.12,UK,mobile_app,debit_card,114,1,0,9.137330725062968e-06,Low
TXN107212,2625,2025-06-17 01:22:00,50.31,India,web,credit_card,87,1,0,9.137330725062968e-06,Low
TXN109422,5400,2025-06-17 01:23:00,22.23,US,web,credit_card,1180,2,0,9.137330725062968e-06,Low
TXN117032,2227,2025-06-17 01:27:00,59.84,UK,web,credit_card,211,4,0,9.137330725062968e-06,Low
TXN111635,3427,2025-06-17 01:37:00,37.49,France,mobile_app,credit_card,580,3,0,9.137330725062968e-06,Low
TXN107825,4445,2025-06-17 02:09:00,65.55,UK,web,debit_card,526,3,0,9.137330725062968e-06,Low
TXN101812,1500,2025-06-17 02:20:00,219.61,Germany,web,gift_card,9,4,1,0.9825936443647941,High
TXN102402,4665,2025-06-17 02:41:00,33.52,UK,web,credit_card,1428,4,0,9.137330725062968e-06,Low
TXN117591,2872,2025-06-17 03:03:00,76.75,UK,web,paypal,1982,1,0,9.137330725062968e-06,Low
TXN104400,1746,2025-06-17 03:08:00,43.1,India,web,bank_transfer,1575,7,0,9.137330725062968e-06,Low
TXN112282,1301,2025-06-17 03:11:00,46.84,UK,mobile_app,credit_card,1877,2,0,9.137330725062968e-06,Low
TXN107003,5708,2025-06-17 03:12:00,9.81,India,web,credit_card,1140,2,0,9.137330725062968e-06,Low
TXN105556,2202,2025-06-17 04:41:00,125.97,Germany,mobile_app,gift_card,57,1,0,9.137330725062968e-06,Low
TXN112591,4968,2025-06-17 05:07:00,100.78,Brazil,mobile_app,paypal,1123,1,0,9.137330725062968e-06,Low
TXN105614,4236,2025-06-17 05:56:00,7.89,Brazil,in_store,credit_card,1636,6,0,9.137330725062968e-06,Low
TXN108803,3616,2025-06-17 06:49:00,27.68,France,mobile_app,credit_card,298,6,0,9.137330725062968e-06,Low
TXN110808,3458,2025-06-17 06:56:00,15.0,UK,web,paypal,245,3,0,9.137330725062968e-06,Low
TXN114396,4177,2025-06-17 07:29:00,26.79,US,in_store,credit_card,1067,6,0,9.137330725062968e-06,Low
TXN102254,5460,2025-06-17 07:33:00,98.85,UK,mobile_app,paypal,181,6,0,9.137330725062968e-06,Low
TXN102606,4116,2025-06-17 08:04:00,92.24,Nigeria,web,paypal,558,4,0,9.137330725062968e-06,Low
TXN104276,5183,2025-06-17 08:57:00,15.44,Nigeria,web,credit_card,1146,2,0,9.137330725062968e-06,Low
TXN119770,4299,2025-06-17 09:24:00,20.24,US,web,gift_card,1681,1,0,9.137330725062968e-06,Low
TXN114370,2525,2025-06-17 09:35:00,59.31,Brazil,mobile_app,paypal,586,6,0,9.137330725062968e-06,Low
TXN100918,3567,2025-06-17 09:46:00,38.29,Germany,mobile_app,paypal,1999,2,0,9.137330725062968e-06,Low
TXN118511,2600,2025-06-17 10:16:00,32.8,UK,web,debit_card,1941,1,0,9.137330725062968e-06,Low
TXN119987,1012,2025-06-17 10:49:00,31.15,US,web,credit_card,1769,2,0,9.137330725062968e-06,Low
TXN106250,4824,2025-06-17 10:57:00,2336.31,US,web,credit_card,466,7,1,0.9996109885002794,High
TXN109793,2036,2025-06-17 11:37:00,51.1,France,in_store,paypal,125,2,0,9.137330725062968e-06,Low
TXN100658,1104,2025-06-17 12:03:00,24.04,UK,web,debit_card,150,2,0,9.137330725062968e-06,Low
TXN104382,4395,2025-06-17 12:34:00,43.26,Nigeria,web,paypal,730,4,0,9.137330725062968e-06,Low
TXN119749,1332,2025-06-17 12:53:00,22.9,India,mobile_app,debit_card,1320,1,0,9.137330725062968e-06,Low
TXN101163,5042,2025-06-17 13:27:00,55.2,Romania,web,bank_transfer,1094,6,0,9.137330725062968e-06,Low
TXN102565,2728,2025-06-17 13:30:00,6.58,Germany,web,gift_card,1191,2,0,9.137330725062968e-06,Low
TXN101909,4270,2025-06-17 13:35:00,63.95,US,mobile_app,credit_card,1140,3,0,9.137330725062968e-06,Low
TXN117025,4388,2025-06-17 13:36:00,6.02,Nigeria,in_store,credit_card,295,7,0,9.137330725062968e-06,Low
TXN105681,5588,2025-06-17 15:43:00,45.24,US,mobile_app,credit_card,649,7,0,9.137330725062968e-06,Low
TXN115397,2580,2025-06-17 16:05:00,27.2,UK,in_store,bank_transfer,546,5,0,9.137330725062968e-06,Low
TXN103767,2425,2025-06-17 17:05:00,61.29,UK,mobile_app,debit_card,1979,5,0,9.137330725062968e-06,Low
TXN106529,1204,2025-06-17 17:21:00,48.35,Germany,mobile_app,credit_card,79,1,0,9.137330725062968e-06,Low
TXN119815,2411,2025-06-17 17:40:00,62.81,UK,web,credit_card,340,2,0,9.137330725062968e-06,Low
TXN113117,2119,2025-06-17 18:01:00,54.44,France,web,debit_card,1776,7,0,9.137330725062968e-06,Low
TXN114164,3008,2025-06-17 18:17:00,95.45,US,web,credit_card,270,7,0,9.137330725062968e-06,Low
TXN112023,4383,2025-06-17 18:39:00,33.94,UK,web,credit_card,273,1,0,9.137330725062968e-06,Low
TXN100587,4319,2025-06-17 19:02:00,256.47,Romania,web,debit_card,302,6,1,0.9674939502728417,High
TXN106491,1296,2025-06-17 19:36:00,26.67,India,in_store,credit_card,328,7,0,9.137330725062968e-06,Low
TXN109446,5939,2025-06-17 20:06:00,19.06,Germany,web,credit_card,1008,2,0,9.137330725062968e-06,Low
TXN119382,4760,2025-06-17 20:41:00,94.3,Brazil,mobile_app,gift_card,549,4,0,9.137330725062968e-06,Low
TXN105894,5092,2025-06-17 20:57:00,16.85,Germany,web,credit_card,430,2,0,9.137330725062968e-06,Low
TXN105775,2495,2025-06-17 21:41:00,15.78,Nigeria,mobile_app,credit_card,1091,2,0,9.137330725062968e-06,Low
TXN118568,3783,2025-06-17 22:55:00,26.06,US,mobile_app,gift_card,826,4,0,9.137330725062968e-06,Low
TXN108619,1033,2025-06-17 23:09:00,2.67,UK,web,paypal,914,4,0,9.137330725062968e-06,Low
TXN107801,1905,2025-06-17 23:10:00,4.47,Romania,web,gift_card,671,3,0,9.137330725062968e-06,Low
TXN111880,5688,2025-06-18 00:13:00,62.65,UK,mobile_app,bank_transfer,680,3,0,9.137330725062968e-06,Low
TXN108698,5184,2025-06-18 00:15:00,38.44,UK,web,debit_card,1064,4,0,9.137330725062968e-06,Low
TXN101813,3815,2025-06-18 01:08:00,61.46,India,web,bank_transfer,971,5,0,9.137330725062968e-06,Low
TXN101532,2359,2025-06-18 01:18:00,24.16,India,in_store,debit_card,1771,4,0,9.137330725062968e-06,Low
TXN115500,1020,2025-06-18 01:22:00,596.58,Germany,mobile_app,credit_card,1333,2,1,0.9996109866835092,High
TXN104975,1013,2025-06-18 02:26:00,30.32,Brazil,in_store,debit_card,1172,3,0,9.137330725062968e-06,Low
TXN104646,3349,2025-06-18 02:27:00,10.6,Brazil,mobile_app,paypal,1236,2,0,9.137330725062968e-06,Low
TXN112695,2880,2025-06-18 02:47:00,34.62,Romania,web,debit_card,1586,3,0,9.137330725062968e-06,Low
TXN116799,4395,2025-06-18 03:24:00,15.08,France,web,debit_card,933,4,0,9.137330725062968e-06,Low
TXN112932,4581,2025-06-18 04:30:00,30.5,UK,web,credit_card,1819,3,0,9.137330725062968e-06,Low
TXN108449,5796,2025-06-18 04:58:00,44.63,US,web,credit_card,178,4,0,9.137330725062968e-06,Low
TXN102721,2463,2025-06-18 05:23:00,13.41,UK,web,credit_card,1423,5,0,9.137330725062968e-06,Low
TXN115719,1308,2025-06-18 06:27:00,80.06,UK,web,debit_card,1670,5,0,9.137330725062968e-06,Low
TXN117231,3091,2025-06-18 07:04:00,104.95,US,web,credit_card,1844,4,0,9.137330725062968e-06,Low
TXN112135,2766,2025-06-18 07:29:00,43.96,Germany,mobile_app,credit_card,1501,7,0,9.137330725062968e-06,Low
TXN100292,5677,2025-06-18 08:12:00,29.59,Brazil,web,credit_card,262,4,0,9.137330725062968e-06,Low
TXN105430,5871,2025-06-18 08:13:00,90.01,UK,web,bank_transfer,844,7,0,9.137330725062968e-06,Low
TXN112753,1096,2025-06-18 08:48:00,41.1,Germany,web,paypal,229,2,0,9.137330725062968e-06,Low
TXN115316,4607,2025-06-18 08:55:00,45.46,UK,web,credit_card,473,1,0,9.137330725062968e-06,Low
TXN104723,5253,2025-06-18 09:07:00,34.48,Brazil,web,credit_card,398,5,0,9.137330725062968e-06,Low
TXN109722,4021,2025-06-18 09:16:00,666.57,Romania,mobile_app,credit_card,1199,4,1,0.9996109885002794,High
TXN100593,5241,2025-06-18 09:23:00,47.78,US,mobile_app,credit_card,1799,4,0,9.137330725062968e-06,Low
TXN116884,4933,2025-06-18 09:31:00,7.52,Romania,mobile_app,credit_card,1726,2,0,9.137330725062968e-06,Low
TXN101671,3506,2025-06-18 09:51:00,81.59,US,mobile_app,gift_card,1209,6,0,9.137330725062968e-06,Low
TXN102111,4702,2025-06-18 09:52:00,29.62,Romania,web,paypal,1145,3,0,9.137330725062968e-06,Low
TXN113759,1656,2025-06-18 10:51:00,41.18,France,mobile_app,credit_card,1273,5,0,9.137330725062968e-06,Low
TXN109367,2873,2025-06-18 10:59:00,101.95,UK,web,paypal,1957,1,0,9.137330725062968e-06,Low
TXN112371,5060,2025-06-18 11:19:00,51.95,India,web,debit_card,1919,3,0,9.137330725062968e-06,Low
TXN111527,5494,2025-06-18 11:26:00,107.48,Brazil,mobile_app,credit_card,104,5,0,9.137330725062968e-06,Low
TXN108027,2251,2025-06-18 12:06:00,23.53,Germany,mobile_app,credit_card,1439,3,0,9.137330725062968e-06,Low
TXN104413,4329,2025-06-18 12:35:00,53.28,France,mobile_app,debit_card,1086,5,0,9.137330725062968e-06,Low
TXN101062,2573,2025-06-18 12:40:00,60.81,France,web,debit_card,1141,3,0,9.137330725062968e-06,Low
TXN111708,3470,2025-06-18 12:52:00,40.37,UK,mobile_app,gift_card,573,3,0,9.137330725062968e-06,Low
TXN115364,4852,2025-06-18 13:55:00,42.08,India,web,paypal,1643,4,0,9.137330725062968e-06,Low
TXN110359,1882,2025-06-18 14:24:00,18.06,India,mobile_app,credit_card,1270,7,0,9.137330725062968e-06,Low
TXN114847,4213,2025-06-18 14:29:00,70.38,Germany,web,gift_card,1822,7,0,9.137330725062968e-06,Low
TXN111364,2554,2025-06-18 14:37:00,38.18,UK,web,debit_card,1310,1,0,9.137330725062968e-06,Low
TXN101751,5364,2025-06-18 16:02:00,82.67,France,web,debit_card,1388,4,0,9.137330725062968e-06,Low
TXN117419,4087,2025-06-18 16:26:00,22.97,UK,mobile_app,credit_card,824,6,0,9.137330725062968e-06,Low
TXN103561,2827,2025-06-18 16:45:00,34.09,Brazil,web,paypal,1629,5,0,9.137330725062968e-06,Low
TXN101358,4520,2025-06-18 16:45:00,12.53,UK,web,debit_card,810,7,0,9.137330725062968e-06,Low
TXN112843,1944,2025-06-18 17:17:00,43.87,Germany,web,gift_card,286,1,0,9.137330725062968e-06,Low
TXN116824,1133,2025-06-18 17:19:00,94.41,UK,mobile_app,credit_card,1112,5,0,9.137330725062968e-06,Low
TXN109344,2236,2025-06-18 17:29:00,36.76,Romania,mobile_app,debit_card,829,1,0,9.137330725062968e-06,Low
TXN104364,1383,2025-06-18 17:29:00,57.38,US,mobile_app,paypal,398,1,0,9.137330725062968e-06,Low
TXN101505,3000,2025-06-18 17:33:00,21.07,India,web,debit_card,949,1,0,9.137330725062968e-06,Low
TXN115706,4292,2025-06-18 18:21:00,10.77,Nigeria,web,credit_card,1240,3,0,9.137330725062968e-06,Low
TXN100707,2284,2025-06-18 18:29:00,28.35,Brazil,web,credit_card,887,7,0,9.137330725062968e-06,Low
TXN118919,1815,2025-06-18 19:42:00,5.52,UK,web,debit_card,1552,5,0,9.137330725062968e-06,Low
TXN111223,3669,2025-06-18 19:43:00,53.52,UK,web,credit_card,551,5,0,9.137330725062968e-06,Low
TXN113508,4297,2025-06-18 19:45:00,10.39,India,web,bank_transfer,1881,2,0,9.137330725062968e-06,Low
TXN112799,5555,2025-06-18 20:18:00,13.45,US,mobile_app,credit_card,1481,1,0,9.137330725062968e-06,Low
TXN113777,5308,2025-06-18 20:18:00,48.37,Germany,mobile_app,bank_transfer,1129,6,0,9.137330725062968e-06,Low
TXN105324,1256,2025-06-18 20:37:00,100.5,France,mobile_app,debit_card,1596,6,0,9.137330725062968e-06,Low
TXN108081,3705,2025-06-18 20:39:00,20.18,Romania,web,debit_card,306,6,0,9.137330725062968e-06,Low
TXN101054,5863,2025-06-18 20:56:00,82.9,Nigeria,web,debit_card,982,2,0,9.137330725062968e-06,Low
TXN110229,2674,2025-06-18 21:46:00,21.49,India,web,gift_card,1400,3,0,9.137330725062968e-06,Low
TXN100478,3562,2025-06-18 22:06:00,23.95,US,mobile_app,paypal,1338,7,0,9.137330725062968e-06,Low
TXN113265,4879,2025-06-18 22:19:00,18.87,UK,mobile_app,bank_transfer,193,5,0,9.137330725062968e-06,Low
TXN119682,5710,2025-06-18 22:39:00,26.76,UK,mobile_app,credit_card,761,4,0,9.137330725062968e-06,Low
TXN118550,4290,2025-06-18 23:01:00,22.45,Germany,web,debit_card,1579,2,0,9.137330725062968e-06,Low
TXN102639,2449,2025-06-18 23:11:00,32.4,UK,web,credit_card,287,1,0,9.137330725062968e-06,Low
TXN117252,2527,2025-06-18 23:15:00,101.98,US,mobile_app,paypal,564,2,0,9.137330725062968e-06,Low
TXN113542,4775,2025-06-18 23:22:00,68.99,UK,web,debit_card,406,1,0,9.137330725062968e-06,Low
TXN110446,2055,2025-06-18 23:23:00,116.44,India,web,debit_card,33,1,0,9.137330725062968e-06,Low
TXN112735,1150,2025-06-18 23:45:00,105.59,Nigeria,mobile_app,paypal,1328,7,0,9.137330725062968e-06,Low
TXN106814,4143,2025-06-18 23:53:00,19.67,Germany,web,paypal,1937,3,0,9.137330725062968e-06,Low
TXN103864,5563,2025-06-19 00:17:00,809.14,UK,web,paypal,1,7,1,0.9997506393317177,High
